name,category,review.point,price,has_smoke,has_peat,has_sherry,has_vanilla,has_fruit,has_sweet,has_orange,has_fruits,has_toffee,has_spices,has_palate,has_spicy,has_pepper,has_apple,has_ginger,has_citrus,has_wood,has_caramel,has_smoky,has_fruity,has_spice,has_oak,has_honey,has_chocolate
"Glen Moray 18 year old, 47.2%",Single Malt Scotch,90,90.0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
"Glen Moray 15 year old, 40%",Single Malt Scotch,90,55.0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"Bruichladdich Islay Barley 2010, 50%",Single Malt Scotch,90,65.0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1
"anCnoc Cutter, 46%",Single Malt Scotch,90,65.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
"Deanston 40 year old, 45.6%",Single Malt Scotch,90,1215.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"GlenDronach Cask Strength (Batch 6), 56.1%",Single Malt Scotch,90,71.0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"Exclusive Malts (distilled at Glen Elgin) 21 year old, 50.1%",Single Malt Scotch,90,160.0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
"Kilchoman Loch Gorm 2017, 46%",Single Malt Scotch,90,100.0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0
"Chapter 7 (undisclosed Highland distillery), 55.8%",Single Malt Scotch,90,180.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Alexander Murray & Co. The Monumental 30 year old, 40%",Blended Scotch Whisky,90,140.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
"Johnnie Walker Blenders’ Batch No. 3 Triple Grain American Oak 10 year old, 41.3%",Blended Scotch Whisky,90,30.0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1
"Johnnie Walker Island Green, 43%",Blended Malt Scotch Whisky,90,60.0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1
"Shackleton, 40%",Blended Malt Scotch Whisky,90,35.0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
"Chapter 7 (undisclosed Highland distillery), 55.8%",Single Malt Scotch,90,180.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Gordon & MacPhail 1954 (distilled at Glen Grant), 40%",Single Malt Scotch,90,2020.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
"Port Askaig 15 year old Sherry Cask, 45.8%",Single Malt Scotch,90,109.0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"Bunnahabhain 46 year old Eich Bhana Lìr, 41.8%",Single Malt Scotch,90,7500.0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"Blair Athol 23 year old (Diageo Special Releases 2017), 58.4%",Single Malt Scotch,90,460.0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"GlenDronach Kingsman Edition 1991, 48.2%",Single Malt Scotch,90,900.0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"Timorous Beastie 18 year old, 46.8%",Blended Malt Scotch Whisky,90,108.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"Benromach Triple Distilled 2009, 50%",Single Malt Scotch,90,59.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"Exclusive Malts 2006 (distilled at Linkwood) 11 year old, 58.2%",Single Malt Scotch,90,100.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Bruichladdich Octomore 08.3, 61.2%",Single Malt Scotch,90,165.0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
"BenRiach Authenticus 30 year old, 46%",Single Malt Scotch,90,555.0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"The Balvenie 1981 35 year old, 43.8%",Single Malt Scotch,90,15000.0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
"Dewar’s 15 year old The Monarch, 40%",Blended Scotch Whisky,90,40.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
"Gordon & MacPhail 1977 (distilled at Strathisla), 48.5%",Single Malt Scotch,90,698.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BenRiach 25 year old, 46.8%",Single Malt Scotch,90,300.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1
"The Macallan Edition No. 3, 48.3%",Single Malt Scotch,90,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
" That Boutique-y Whisky Company Blended Whisky No.1 50 year old, 46.6%",Blended Scotch Whisky,90,200.0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
"Compass Box Oak Cross, 43%",Blended Malt Scotch Whisky,90,59.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BenRiach Temporis 21 year old, 46%",Single Malt Scotch,90,265.0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
"Macallan Edition No. 4, 48.4%",Single Malt Scotch,90,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Port Askaig 14 year old Bourbon Cask, 45.8%",Single Malt Scotch,90,100.0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"GlenDronach Cask Strength Batch 7, 57.9%",Single Malt Scotch,90,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Compass Box Delilah’s XXV, 46%",Blended Scotch Whisky,90,100.0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"Mossburn Signature Casks Series Speyside Blended Malt, 46%",Blended Malt Scotch Whisky,90,40.0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1
"Balvenie DoubleWood 25 year old, 43%",Single Malt Scotch,90,600.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
"Old Pulteney 18 year old, 46%",Single Malt Scotch,90,148.0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1
"Johnnie Walker Green Label 15 year old, 43%",Blended Malt Scotch Whisky,90,65.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
"Jura One For You 18 year old, 52.5%",Single Malt Scotch,90,166.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"Lagavulin 12 year old (Diageo Special Releases 2018), 57.8%",Single Malt Scotch,90,139.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
"Pittyvaich 28 year old, 52.1%",Single Malt Scotch,90,419.0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1
"Kirkland 18 year old Sherry Cask Finish Speyside, 46%",Single Malt Scotch,90,54.0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1
"Shieldaig 18 year old Highland, 40%",Single Malt Scotch,90,47.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"Shieldaig 14 year old Islay, 40%",Single Malt Scotch,90,60.0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0
"Trader Joe’s Glen Moray 16 year old Speyside (Distilled in 2001), 40%",Single Malt Scotch,90,40.0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"BenRiach Sherry Wood 12 year old, 46%",Single Malt Scotch,90,64.0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
"Ardbeg Twenty Something 22 year old, 46.4%",Single Malt Scotch,90,550.0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
"Octomore Dialogos 9.3, 62.9%",Single Malt Scotch,90,230.0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
"Tomatin 30 year old, 46%",Single Malt Scotch,90,449.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Compass Box Juveniles, 46%",Blended Malt Scotch Whisky,90,150.0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0
"Duncan Taylor Octave The Huntly 1998 19 year old, 53.3%",Blended Malt Scotch Whisky,90,150.0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1
"Bunnahabhain Stiùireadair, 46.3%",Single Malt Scotch,90,53.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1
"Johnnie Walker Sweet Peat, 40.8%",Blended Scotch Whisky,90,40.0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Royal Salute 21 year old Beach Polo Edition, 40%",Blended Scotch Whisky,90,140.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
"Lagavulin 9 year old, 46%",Single Malt Scotch,90,65.0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
"Balvenie 1999 vintage, 46.8%",Single Malt Scotch,90,1058.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1
"Glenmorangie 25 year old, 43%",Single Malt Scotch,90,600.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Chivas Regal Ultis, 40%",Blended Malt Scotch Whisky,90,160.0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
"Macallan 12 year old Double Cask, 43%",Single Malt Scotch,90,65.0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"Glenrothes Whisky Maker’s Cut, 48.8%",Single Malt Scotch,90,75.0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1
"Octomore Dialogos 10 year old, 56.8%",Single Malt Scotch,90,235.0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
"Dewar’s 27 year old Double Double, 46%",Blended Scotch Whisky,90,186.67,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
"Murray McDavid 2003 Òrdha Meas 13 year old, 46%",Blended Scotch Whisky,90,55.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0
"Gordon & MacPhail Private Collection 1948 (distilled at Glen Grant, Cask 2154), 48.6%",Single Malt Scotch,90,25000.0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1
"Tamdhu 15 year old, 46%",Single Malt Scotch,90,115.0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
"GlenDronach Port Wood, 46%",Single Malt Scotch,90,90.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"Bunnahabhain 12 year old, 46.3%",Single Malt Scotch,90,65.0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"Bunnahabhain 1988 Vintage Marsala Cask-Finished, 47.4%",Single Malt Scotch,90,625.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
"Compass Box No Name (No. 2), 48.9%",Blended Malt Scotch Whisky,90,150.0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Berry Bros. & Rudd 21 year old Perspective Series, 43%",Blended Scotch Whisky,90,110.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dewar’s 8 year old Caribbean Smooth Rum Cask-Finished, 40%",Blended Scotch Whisky,90,22.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
"BenRiach 25 year old, 46.8%",Single Malt Scotch,90,300.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
"Glen Moray 21 year old Portwood Finish, 46.3%",Single Malt Scotch,90,180.0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
"Glenlivet 14 year old Cognac Cask Selection, 40%",Single Malt Scotch,90,55.0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1
"Bruichladdich The Organic 2010, 50%",Single Malt Scotch,90,100.0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
"Octomore 10.2, 56.9%",Single Malt Scotch,90,211.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
"Balvenie Tun 1509 (Batch 6), 50.4%",Single Malt Scotch,90,400.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
"Bunnahabhain Toiteach A Dhà, 46.3%",Single Malt Scotch,90,75.0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
"Caol Ila 12 year old, 43%",Single Malt Scotch,90,65.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
"Daftmill 12 year old (Summer 2006 Batch), 46%",Single Malt Scotch,90,250.0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
"Chivas Regal 20 year old Ultis 1999 Victory Edition, 40%",Blended Malt Scotch Whisky,90,189.0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
"GlenDronach Traditionally Peated, 48%",Single Malt Scotch,90,63.0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Talisker Distillery Exclusive (2019 Release), 48%",Single Malt Scotch,90,117.0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1
"Benromach 15 year old, 43%",Single Malt Scotch,90,100.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"Benromach Organic 2011 (Bottled 2019), 43%",Single Malt Scotch,90,70.0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
"Glen Scotia Victoriana, 51.5%",Single Malt Scotch,90,82.0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"anCnoc 24 year old, 46%",Single Malt Scotch,90,250.0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0
"anCnoc Vintage 2001, 46%",Single Malt Scotch,90,100.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1
"Glen Garioch 12 year old, 48%",Single Malt Scotch,90,60.0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
"Glen Garioch 1797 Founder’s Reserve, 48%",Single Malt Scotch,90,45.0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1
"Glen Garioch Virgin Oak, 48%",Single Malt Scotch,90,120.0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
"Single Malts of Scotland 10 year old Caol Ila 2009 Single Cask (Cask No. 317841), 58.3%",Single Malt Scotch,90,95.0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0
"Tomintoul 25 year old, 43%",Single Malt Scotch,90,500.0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1
"Kilchoman Am Bùrach, 46%",Single Malt Scotch,90,135.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kilchoman Loch Gorm (2020 Edition), 46%",Single Malt Scotch,90,120.0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"Port Charlotte OLC:01 2010, 55.1%",Single Malt Scotch,90,130.0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Balblair 15 year old, 46%",Single Malt Scotch,90,120.0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1
"Scotchdale 8 year old, 40%",Blended Malt Scotch Whisky,90,50.0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0
"Singleton of Dufftown Prima & Ultima 30 year old 1988, 48.8%",Single Malt Scotch,90,25899.0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0
"Caol Ila Prima & Ultima 35 year old 1984 (Cask No. 5773), 50.8%",Single Malt Scotch,90,25899.0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0
"Clynelish Prima & Ultima 26 year old 1993, 49.8%",Single Malt Scotch,90,25899.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
"Royal Salute 25 year old The Treasured Blend, 40%",Blended Scotch Whisky,90,260.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"Benriach The Original Twelve, 46%",Single Malt Scotch,90,60.0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1
"Gordon & MacPhail 125th Anniversary 1979 (Mosstowie, Distilled at Miltonduff; Cask No. 20323), 49.8%",Single Malt Scotch,90,2500.0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0
"Bruichladdich Octomore 10 year old (2020 Release), 54.3%",Single Malt Scotch,90,235.0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0
"Big Peat Christmas (2020 Edition), 53.1%",Blended Malt Scotch Whisky,90,59.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1
"Ballantine’s 7 Bourbon Finish, 40%",Blended Scotch Whisky,90,38.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Johnnie Walker Green Label, 43%",Blended Malt Scotch Whisky,89,55.0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
"Dewar's Special Reserve 12 year old, 43%",Blended Scotch Whisky,89,32.0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
"BenRiach Authenticus 21 year old, 46%",Single Malt Scotch,89,170.0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0
"Gordon & MacPhail 'Connoisseurs Choice' (distilled at Bladnoch), 13 year old, 1991 Vintage, 46%",Single Malt Scotch,89,70.0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"Bowmore 1964 Vintage Fino Cask, 49.4%",Single Malt Scotch,89,1500.0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
"Bowmore Voyage, 56%",Single Malt Scotch,89,120.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
"Bowmore Claret, 56%",Single Malt Scotch,89,90.0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
"Blackadder 27 years old (distilled at Bowmore), 50.5%",Single Malt Scotch,89,160.0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
Cadenhead,Single Malt Scotch,89,125.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"Scott's Selection (distilled at Bruichladdich) 14 year old 1990 Vintage, 58.1%",Single Malt Scotch,89,110.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
"Mackillop's Choice (distilled at Caol Ila), 15 year old, 1990 vintage, 43%",Single Malt Scotch,89,75.0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Signatory (distilled at Caol Ila) 1989, 43%",Single Malt Scotch,89,45.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"Gordon & MacPhail (distilled at Caol Ila), 14 year old, 1991 vintage, 46%",Single Malt Scotch,89,75.0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0
"	Cadenhead's (distilled at Dalmore) 1987, 59.9%",Single Malt Scotch,89,115.0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"Peerless (distilled at Glen Grant) 1970, 46.1%",Single Malt Scotch,89,160.0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"Duncan Taylor 'Rarest of the Rare' Glencraig (distilled at Glenburgie), Cask #2926, 30 year old, 1974 vintage, 42.0%",Single Malt Scotch,89,245.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Glenfarclas 50 year old 1955 vintage, 44.4%",Single Malt Scotch,89,6000.0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Glenfiddich 21 year old Gran Reserva Caribbean Rum Finish, 40%",Single Malt Scotch,89,120.0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1
"Glengarioch, 21 year old, 43%",Single Malt Scotch,89,110.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"Glenlivet Cellar Collection 1983 Vintage, 46%",Single Malt Scotch,89,200.0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
"Scott's Selection (distilled at Glenlivet) 27 year old 1977 Vintage, 53.1%",Single Malt Scotch,89,165.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Glenlivet Archive 21 year old, 43%",Single Malt Scotch,89,130.0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
"Glenlivet Cellar Collection 1972 vintage, 52.3%",Single Malt Scotch,89,700.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Glenmorangie Tain L'Hermitage Wood Finish 1975 Vintage, 46%",Single Malt Scotch,89,200.0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"Gordon & MacPhail Reserve (distilled at Glenrothes), 18 year old, 1986 vintage, 46%",Single Malt Scotch,89,80.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Peerless (distilled at Highland Park) 1967, 40.3%",Single Malt Scotch,89,165.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"Murray McDavid Mission IV (distilled at Highland Park) 1979 Vintage, 46%",Single Malt Scotch,89,210.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Murray McDavid ,Single Malt Scotch,89,150.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"Murray McDavid 'Leapfrog' 12 year old (distilled at Laphroaig) 1987, 46%",Single Malt Scotch,89,63.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Longmorn 16 year old, 48%",Single Malt Scotch,89,90.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"Scott Selection 1973 (distilled at Macallan), 50.9%",Single Malt Scotch,89,230.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"The Macallan 21 year old Fine Oak, 43%",Single Malt Scotch,89,220.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Mackillop's Choice (distilled at Mortlach), 22 year old, 1982 vintage, 43%",Single Malt Scotch,89,100.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"Provenance (distilled at Port Ellen), 21 year old, 1982 vintage, 46%",Single Malt Scotch,89,195.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"Scapa 25 year old, 54%",Single Malt Scotch,89,300.0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
"Signatory (distilled at Springbank) 1969 Vintage 34 year old, 54.4%",Single Malt Scotch,89,485.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gordon & MacPhail (distilled at Strathisla) 40 year old, 40%",Single Malt Scotch,89,200.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"Talisker 25 year old, 57.8%",Single Malt Scotch,89,225.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
"Talisker 30 year old, 50.7%",Single Malt Scotch,89,350.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
"Lagavulin 21 year old, 56.5%",Single Malt Scotch,89,300.0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"Gordon & MacPhail Private Collection (distilled at Old Pulteney) 1994 vintage (Cask #06/125), 45%",Single Malt Scotch,89,100.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
"Duncan Taylor (distilled at Bunnahabhain) cask #7020 39 year old, 40.5%",Single Malt Scotch,89,420.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
"The Glenrothes, 1985 Vintage, 43%",Single Malt Scotch,89,120.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"Duncan Taylor (distilled at Mosstowie), cask #5814, 30 year old, 48.1%",Single Malt Scotch,89,275.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
